the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,4
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,1
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,1
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,1
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,1
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,3
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,1
the ephemeral bond,unique,[{"key":"sixLink","value":false},{"key":"corrupted","value":false},{"key":"foilVariation","value":0}],0,6
